Vehicle_ID,Speed,Position,Cluster
veh1.51,15.663144968132306,"(182.54794007862958, -1.6)",3
veh1.52,11.032328335568309,"(38.20696478981991, -1.6)",2
veh1.49,11.428385848506895,"(383.58465747716747, -1.6)",4
veh1.50,10.656695475864016,"(269.007776940554, -1.6)",0
veh1.51,15.389626345349294,"(197.93756642397886, -1.6)",0
veh1.52,13.160720863658934,"(51.367685653478844, -1.6)",2
veh1.49,11.68593353489561,"(395.27059101206305, -1.6)",4
veh1.50,11.159222958299123,"(280.1669998988531, -1.6)",0
veh1.51,15.815349923990484,"(213.75291634796935, -1.6)",0
veh1.52,13.328846375795845,"(64.69653202927469, -1.6)",2
veh1.49,10.824150173856488,"(406.09474118591953, -1.6)",1
veh1.50,11.426172379233666,"(291.59317227808674, -1.6)",0
veh1.51,15.717841755932946,"(229.47075810390228, -1.6)",0
veh1.52,13.636206606857307,"(78.332738636132, -1.6)",2
veh1.49,11.510890115310048,"(417.60563130122955, -1.6)",1
veh1.50,11.803365241728516,"(303.39653751981524, -1.6)",4
veh1.51,15.3211355735397,"(244.79189367744198, -1.6)",0
veh1.52,13.489541495626623,"(91.82228013175863, -1.6)",3
veh1.49,10.786794920011031,"(428.3924262212406, -1.6)",1
veh1.50,11.122851120323666,"(314.5193886401389, -1.6)",4
veh1.51,15.44832179833558,"(260.2402154757776, -1.6)",0
veh1.52,13.913481186761352,"(105.73576131851999, -1.6)",3
veh1.53,0.0,"(5.1, -1.6)",2
veh1.49,10.714358738019673,"(439.10678495926027, -1.6)",1
veh1.50,11.602500248855703,"(326.1218888889946, -1.6)",4
veh1.51,15.35745356416684,"(275.59766903994444, -1.6)",0
veh1.52,13.755329357262532,"(119.49109067578252, -1.6)",3
veh1.53,1.710430241911672,"(6.810430241911671, -1.6)",2
veh1.49,11.46948233167788,"(450.5762672909382, -1.6)",1
veh1.50,11.291543521188924,"(337.41343241018353, -1.6)",4
veh1.51,15.348194039504794,"(290.9458630794492, -1.6)",0
veh1.52,14.020993580238724,"(133.51208425602124, -1.6)",3
veh1.53,3.635723277134821,"(10.446153519046492, -1.6)",2
veh1.49,10.97509864457099,"(461.5513659355092, -1.6)",1
veh1.50,10.710256700023802,"(348.12368911020735, -1.6)",4
veh1.51,15.713314043319604,"(306.6591771227688, -1.6)",4
veh1.52,13.833054651471617,"(147.34513890749287, -1.6)",3
veh1.53,5.529835316748359,"(15.97598883579485, -1.6)",2
veh1.49,10.972280761275051,"(472.5236466967842, -1.6)",1
veh1.50,10.93467798395248,"(359.05836709415985, -1.6)",4
veh1.51,15.346407622805614,"(322.0055847455744, -1.6)",4
veh1.52,13.07705145598186,"(160.42219036347473, -1.6)",3
veh1.53,7.702257411554457,"(23.678246247349307, -1.6)",2
veh1.49,11.783212511662004,"(484.3068592084462, -1.6)",1
veh1.50,11.549696429229131,"(370.608063523389, -1.6)",4
veh1.51,14.942719380838025,"(336.94830412641244, -1.6)",4
veh1.52,13.170071666909212,"(173.59226203038395, -1.6)",3
veh1.53,9.86885408118833,"(33.54710032853764, -1.6)",2
veh1.49,11.37325280311199,"(495.6801120115582, -1.6)",1
veh1.50,11.365319878390782,"(381.97338340177976, -1.6)",4
veh1.51,14.945401853001744,"(351.89370597941416, -1.6)",4
veh1.52,13.545154475316236,"(187.13741650570017, -1.6)",3
veh1.53,12.312845691060648,"(45.85994601959828, -1.6)",2
veh1.50,10.618299917170573,"(392.59168331895034, -1.6)",4
veh1.51,14.095868896095084,"(365.9895748755092, -1.6)",4
veh1.52,12.930098622141236,"(200.0675151278414, -1.6)",0
veh1.53,14.253769248351457,"(60.113715267949736, -1.6)",2
veh1.50,10.69972288537936,"(403.2914062043297, -1.6)",1
veh1.51,12.260529142879204,"(378.2501040183884, -1.6)",4
veh1.52,14.04966418863071,"(214.11717931647212, -1.6)",0
veh1.53,14.648525441614618,"(74.76224070956435, -1.6)",2
veh1.50,10.613189187801236,"(413.90459539213094, -1.6)",1
veh1.51,12.653401002156649,"(390.9035050205451, -1.6)",4
veh1.52,12.863360495225358,"(226.98053981169747, -1.6)",0
veh1.53,14.56463562183984,"(89.3268763314042, -1.6)",3
veh1.50,11.857494165228472,"(425.7620895573594, -1.6)",1
veh1.51,11.101650505104722,"(402.0051555256498, -1.6)",1
veh1.52,13.88758505071776,"(240.86812486241521, -1.6)",0
veh1.53,15.215149457789664,"(104.54202578919386, -1.6)",3
veh1.54,0.0,"(5.1, -1.6)",2
veh1.50,10.980162035037557,"(436.74225159239694, -1.6)",1
veh1.51,12.775717973566328,"(414.7808734992161, -1.6)",1
veh1.52,13.424715713237244,"(254.2928405756525, -1.6)",0
veh1.53,14.097210269667846,"(118.6392360588617, -1.6)",3
veh1.54,1.5760547290090472,"(6.676054729009047, -1.6)",2
veh1.50,11.83760460793672,"(448.57985620033367, -1.6)",1
veh1.51,11.06033813502024,"(425.84121163423634, -1.6)",1
veh1.52,12.89604997359013,"(267.1888905492426, -1.6)",0
veh1.53,14.125647501311905,"(132.7648835601736, -1.6)",3
veh1.54,3.311303063691594,"(9.98735779270064, -1.6)",2
veh1.50,11.11745371349787,"(459.69730991383153, -1.6)",1
veh1.51,12.31965469313586,"(438.1608663273722, -1.6)",1
veh1.52,13.841346252628432,"(281.03023680187107, -1.6)",0
veh1.53,14.382071912861136,"(147.14695547303472, -1.6)",3
veh1.54,5.094501023716294,"(15.081858816416934, -1.6)",2
veh1.50,11.220891467637175,"(470.9182013814687, -1.6)",1
veh1.51,11.16475648499947,"(449.3256228123717, -1.6)",1
veh1.52,13.42851793285256,"(294.45875473472364, -1.6)",0
veh1.53,14.084927906598605,"(161.23188337963333, -1.6)",3
veh1.54,7.247358862450347,"(22.32921767886728, -1.6)",2
veh1.50,11.252091062620076,"(482.1702924440888, -1.6)",1
veh1.51,11.267562356367726,"(460.5931851687394, -1.6)",1
veh1.52,13.806361630244943,"(308.2651163649686, -1.6)",4
veh1.53,15.031276031061712,"(176.26315941069504, -1.6)",3
veh1.54,8.650098615698518,"(30.9793162945658, -1.6)",2
veh1.50,10.578310250320264,"(492.74860269440904, -1.6)",1
veh1.51,11.254522220188704,"(471.84770738892814, -1.6)",1
veh1.52,14.105471300508658,"(322.3705876654773, -1.6)",4
veh1.53,14.50636411978834,"(190.76952353048338, -1.6)",3
veh1.54,10.175425577024,"(41.1547418715898, -1.6)",2
veh1.51,10.909904889568269,"(482.7576122784964, -1.6)",1
veh1.52,13.507399935310538,"(335.87798760078783, -1.6)",4
veh1.53,14.174877687557307,"(204.9444012180407, -1.6)",0
veh1.54,11.584210018231534,"(52.73895188982134, -1.6)",2
veh1.51,12.306522696434104,"(495.06413497493054, -1.6)",1
veh1.52,13.046265411249191,"(348.924253012037, -1.6)",4
veh1.53,14.074929896103855,"(219.01933111414456, -1.6)",0
veh1.54,12.751467667559073,"(65.4904195573804, -1.6)",2
veh1.52,14.07114496651368,"(362.99539797855067, -1.6)",4
veh1.53,15.188371183457493,"(234.20770229760205, -1.6)",0
veh1.54,12.839638881820164,"(78.33005843920057, -1.6)",2
veh1.52,13.960784771957266,"(376.95618275050793, -1.6)",4
veh1.53,14.661355194206989,"(248.86905749180903, -1.6)",0
veh1.54,13.740996133551842,"(92.07105457275242, -1.6)",3
veh1.55,0.0,"(5.1, -1.6)",2
veh1.52,13.892069619649853,"(390.8482523701578, -1.6)",4
veh1.53,14.018058729301844,"(262.8871162211109, -1.6)",0
veh1.54,12.872733791351228,"(104.94378836410364, -1.6)",3
veh1.55,2.351564688049257,"(7.451564688049256, -1.6)",2
veh1.52,13.53528369386943,"(404.3835360640272, -1.6)",1
veh1.53,14.151922730533112,"(277.039038951644, -1.6)",0
veh1.54,13.04633335970985,"(117.99012172381349, -1.6)",3
veh1.55,4.7990048246458175,"(12.250569512695073, -1.6)",2
veh1.52,13.11344805952424,"(417.49698412355144, -1.6)",1
veh1.53,15.126432207892355,"(292.16547115953637, -1.6)",0
veh1.54,12.93650850771638,"(130.92663023152986, -1.6)",3
veh1.55,7.123167209699751,"(19.373736722394824, -1.6)",2
veh1.52,14.015776248544286,"(431.5127603720957, -1.6)",1
veh1.53,14.632590769896922,"(306.7980619294333, -1.6)",4
veh1.54,13.023012048697009,"(143.94964228022687, -1.6)",3
veh1.55,9.584214532352052,"(28.957951254746877, -1.6)",2
veh1.52,13.35748522520328,"(444.870245597299, -1.6)",1
veh1.53,14.186851762435106,"(320.98491369186837, -1.6)",4
veh1.54,12.715753010466605,"(156.66539529069348, -1.6)",3
veh1.55,12.140482879173945,"(41.09843413392082, -1.6)",2
veh1.52,13.710264368530192,"(458.5805099658292, -1.6)",1
veh1.53,15.162364960033154,"(336.1472786519015, -1.6)",4
veh1.54,13.545555250222703,"(170.21095054091617, -1.6)",3
veh1.55,13.047085080983566,"(54.14551921490438, -1.6)",2
veh1.52,13.923060636141168,"(472.50357060197035, -1.6)",1
veh1.53,14.346605817358649,"(350.49388446926014, -1.6)",4
veh1.54,13.637645282728506,"(183.84859582364467, -1.6)",3
veh1.55,12.683368472208716,"(66.8288876871131, -1.6)",2
veh1.52,13.951949429477397,"(486.45552003144775, -1.6)",1
veh1.53,14.275863946289462,"(364.7697484155496, -1.6)",4
veh1.54,13.335779705286866,"(197.18437552893153, -1.6)",0
veh1.55,13.765096657945293,"(80.59398434505839, -1.6)",2
veh1.52,12.962154478708111,"(499.41767451015585, -1.6)",1
veh1.53,14.92029560102586,"(379.6900440165755, -1.6)",4
veh1.54,13.241086295355952,"(210.42546182428748, -1.6)",0
veh1.55,13.311645662447884,"(93.90563000750628, -1.6)",3
veh1.53,14.692458033039872,"(394.38250204961537, -1.6)",4
veh1.54,13.04271241474608,"(223.46817423903357, -1.6)",0
veh1.55,13.738151244715304,"(107.64378125222157, -1.6)",3
veh1.56,0.0,"(5.1, -1.6)",2
veh1.53,14.286467449031475,"(408.66896949864685, -1.6)",1
veh1.54,12.797602488768195,"(236.26577672780178, -1.6)",0
veh1.55,12.58544767223157,"(120.22922892445314, -1.6)",3
veh1.56,1.4994862099410966,"(6.599486209941096, -1.6)",2
veh1.53,14.254866211223122,"(422.92383570987, -1.6)",1
veh1.54,13.830161864768623,"(250.0959385925704, -1.6)",0
veh1.55,12.70356161858745,"(132.9327905430406, -1.6)",3
veh1.56,2.88246831044089,"(9.481954520381986, -1.6)",2
veh1.53,14.128822586163585,"(437.0526582960336, -1.6)",1
veh1.54,13.320397117353885,"(263.4163357099243, -1.6)",0
veh1.55,13.721739916725532,"(146.65453045976614, -1.6)",3
veh1.56,5.392596251610666,"(14.874550771992652, -1.6)",2
veh1.53,15.186480857678395,"(452.239139153712, -1.6)",1
veh1.54,12.983620798952789,"(276.3999565088771, -1.6)",0
veh1.55,13.78054139997203,"(160.43507185973817, -1.6)",3
veh1.56,7.254602984036317,"(22.12915375602897, -1.6)",2
veh1.53,14.668155153412078,"(466.9072943071241, -1.6)",1
veh1.54,13.031430207557886,"(289.431386716435, -1.6)",0
veh1.55,13.29094253474705,"(173.72601439448522, -1.6)",3
veh1.56,9.267193479463456,"(31.396347235492428, -1.6)",2
veh1.53,14.132222875104924,"(481.039517182229, -1.6)",1
veh1.54,13.395674873089328,"(302.8270615895243, -1.6)",4
veh1.55,13.22265040656876,"(186.94866480105398, -1.6)",3
veh1.56,11.621338439569806,"(43.01768567506223, -1.6)",2
veh1.53,14.717937468541493,"(495.7574546507705, -1.6)",1
veh1.54,13.27906531423042,"(316.1061269037547, -1.6)",4
veh1.55,13.025813947327883,"(199.97447874838187, -1.6)",0
veh1.56,12.399158241295344,"(55.41684391635758, -1.6)",2
veh1.54,13.114077620130873,"(329.2202045238856, -1.6)",4
veh1.55,12.58593696901899,"(212.56041571740087, -1.6)",0
veh1.56,12.01584094499526,"(67.43268486135284, -1.6)",2
veh1.54,13.114285379268138,"(342.3344899031538, -1.6)",4
veh1.55,13.364337982994952,"(225.92475370039583, -1.6)",0
veh1.56,11.209829008367931,"(78.64251386972077, -1.6)",2
veh1.54,12.90068344391594,"(355.23517334706975, -1.6)",4
veh1.55,13.595466142695845,"(239.52021984309167, -1.6)",0
veh1.56,11.35622905620662,"(89.99874292592739, -1.6)",3
veh1.57,0.0,"(5.1, -1.6)",2
veh1.54,13.569521007469763,"(368.8046943545395, -1.6)",4
veh1.55,12.784934002639243,"(252.30515384573087, -1.6)",0
veh1.56,11.677795618980278,"(101.67653854490767, -1.6)",3
veh1.57,1.6170644783647732,"(6.717064478364772, -1.6)",2
veh1.54,13.099717996215356,"(381.90441235075485, -1.6)",4
veh1.55,13.663019311347494,"(265.9681731570784, -1.6)",0
veh1.56,12.008940536946143,"(113.68547908185381, -1.6)",3
veh1.57,3.612312422832474,"(10.329376901197246, -1.6)",2
veh1.54,12.664083651212884,"(394.56849600196773, -1.6)",4
veh1.55,12.58881108235892,"(278.5569842394373, -1.6)",0
veh1.56,11.78099626039443,"(125.46647534224824, -1.6)",3
veh1.57,5.656428624433465,"(15.985805525630711, -1.6)",2
veh1.54,13.777635653402566,"(408.3461316553703, -1.6)",1
veh1.55,13.444997595984937,"(292.00198183542227, -1.6)",0
veh1.56,12.330023255709646,"(137.79649859795788, -1.6)",3
veh1.57,7.555753618082962,"(23.541559143713673, -1.6)",2
veh1.54,13.312017740255133,"(421.65814939562546, -1.6)",1
veh1.55,13.389110857819656,"(305.39109269324194, -1.6)",4
veh1.56,11.403791429030797,"(149.20029002698868, -1.6)",3
veh1.57,10.09598810924217,"(33.63754725295584, -1.6)",2
veh1.54,12.93372799932668,"(434.5918773949521, -1.6)",1
veh1.55,13.468777222990507,"(318.85986991623247, -1.6)",4
veh1.56,12.46021014307448,"(161.66050017006316, -1.6)",3
veh1.57,12.02233075792901,"(45.65987801088485, -1.6)",2
veh1.54,13.631628400452344,"(448.2235057954045, -1.6)",1
veh1.55,12.889155054663757,"(331.74902497089624, -1.6)",4
veh1.56,11.991092867821544,"(173.6515930378847, -1.6)",3
veh1.57,14.51774605696555,"(60.1776240678504, -1.6)",2
veh1.54,13.164826050556174,"(461.3883318459607, -1.6)",1
veh1.55,12.843947421096711,"(344.59297239199293, -1.6)",4
veh1.56,11.289294935016049,"(184.94088797290075, -1.6)",3
veh1.57,15.37067641478094,"(75.54830048263135, -1.6)",2
veh1.54,13.247771800720972,"(474.63610364668165, -1.6)",1
veh1.55,12.661442870589422,"(357.25441526258237, -1.6)",4
veh1.56,11.545810352101078,"(196.48669832500184, -1.6)",0
veh1.57,14.788396638488088,"(90.33669712111944, -1.6)",3
veh1.54,13.655273325547483,"(488.29137697222916, -1.6)",1
veh1.55,12.860396327998938,"(370.1148115905813, -1.6)",4
veh1.56,12.277874613225547,"(208.7645729382274, -1.6)",0
veh1.57,14.650402754005666,"(104.98709987512511, -1.6)",3
veh1.58,0.0,"(5.1, -1.6)",2
veh1.55,13.090641009447612,"(383.20545260002893, -1.6)",4
veh1.56,12.2903454810596,"(221.054918419287, -1.6)",0
veh1.57,15.425073576784383,"(120.4121734519095, -1.6)",3
veh1.58,1.427501318138093,"(6.527501318138093, -1.6)",2
veh1.55,12.799889560778142,"(396.00534216080706, -1.6)",4
veh1.56,11.5210891583451,"(232.57600757763208, -1.6)",0
veh1.57,15.139719453519833,"(135.55189290542933, -1.6)",3
veh1.58,3.8813121446175503,"(10.408813462755642, -1.6)",2
veh1.55,13.505399471929746,"(409.5107416327368, -1.6)",1
veh1.56,12.243923437267629,"(244.8199310148997, -1.6)",0
veh1.57,15.560523486273054,"(151.11241639170237, -1.6)",3
veh1.58,5.638332590460778,"(16.04714605321642, -1.6)",2
veh1.55,13.42602604393706,"(422.93676767667387, -1.6)",1
veh1.56,11.89052397673772,"(256.71045499163745, -1.6)",0
veh1.57,15.772589769419904,"(166.88500616112228, -1.6)",3
veh1.58,7.370753942686134,"(23.417899995902552, -1.6)",2
veh1.55,13.696844716568926,"(436.6336123932428, -1.6)",1
veh1.56,12.458709256069822,"(269.1691642477073, -1.6)",0
veh1.57,14.84242886364988,"(181.72743502477215, -1.6)",3
veh1.58,8.821849437407218,"(32.23974943330977, -1.6)",2
veh1.55,13.262822353573032,"(449.8964347468158, -1.6)",1
veh1.56,11.427134346238423,"(280.5962985939457, -1.6)",0
veh1.57,15.674468515180672,"(197.40190353995283, -1.6)",0
veh1.58,11.392296773358249,"(43.632046206668015, -1.6)",2
veh1.55,12.841603588907496,"(462.73803833572333, -1.6)",1
veh1.56,12.284022860669618,"(292.8803214546153, -1.6)",0
veh1.57,14.727599722375784,"(212.1295032623286, -1.6)",0
veh1.58,13.946885171416216,"(57.578931378084235, -1.6)",2
veh1.55,12.632514569362142,"(475.37055290508545, -1.6)",1
veh1.56,11.30993204673109,"(304.1902535013464, -1.6)",4
veh1.57,15.159513734160612,"(227.2890169964892, -1.6)",0
veh1.58,13.279390996658028,"(70.85832237474226, -1.6)",2
veh1.55,13.335600762943256,"(488.7061536680287, -1.6)",1
veh1.56,11.899114922502166,"(316.08936842384855, -1.6)",4
veh1.57,15.408699305887025,"(242.69771630237622, -1.6)",0
veh1.58,13.178932224736332,"(84.03725459947859, -1.6)",2
veh1.56,12.036178795642307,"(328.12554721949084, -1.6)",4
veh1.57,15.814189311927803,"(258.51190561430406, -1.6)",0
veh1.58,13.059454539847344,"(97.09670913932592, -1.6)",3
veh1.59,0.0,"(5.1, -1.6)",2
veh1.56,11.70993011419018,"(339.835477333681, -1.6)",4
veh1.57,15.289730980918431,"(273.8016365952225, -1.6)",0
veh1.58,13.915991339400197,"(111.01270047872612, -1.6)",3
veh1.59,1.3557504595955834,"(6.455750459595583, -1.6)",2
veh1.56,12.122513725187718,"(351.95799105886874, -1.6)",4
veh1.57,15.526571497619774,"(289.32820809284226, -1.6)",0
veh1.58,13.798185040159868,"(124.81088551888598, -1.6)",3
veh1.59,3.568020535912365,"(10.023770995507949, -1.6)",2
veh1.56,11.3059978039219,"(363.26398886279065, -1.6)",4
veh1.57,15.268435532083425,"(304.59664362492566, -1.6)",4
veh1.58,13.951013715342402,"(138.7618992342284, -1.6)",3
veh1.59,5.858449542825111,"(15.882220538333062, -1.6)",2
veh1.56,11.720297347170389,"(374.98428620996106, -1.6)",4
veh1.57,14.616332722637493,"(319.21297634756314, -1.6)",4
veh1.58,12.976154140625864,"(151.73805337485425, -1.6)",3
veh1.59,7.849937991239131,"(23.732158529572192, -1.6)",2
veh1.56,12.386833205211994,"(387.37111941517304, -1.6)",4
veh1.57,14.59563835842597,"(333.8086147059891, -1.6)",4
veh1.58,14.044090328538577,"(165.78214370339282, -1.6)",3
veh1.59,9.265019812062384,"(32.99717834163458, -1.6)",2
veh1.56,11.955520505363207,"(399.32663992053625, -1.6)",1
veh1.57,15.470249090875187,"(349.2788637968643, -1.6)",4
veh1.58,13.81814640521609,"(179.6002901086089, -1.6)",3
veh1.59,11.30807428180706,"(44.30525262344164, -1.6)",2
veh1.56,12.369575961537748,"(411.696215882074, -1.6)",1
veh1.57,15.196337472526976,"(364.4752012693913, -1.6)",4
veh1.58,13.843669037367931,"(193.44395914597683, -1.6)",0
veh1.59,13.25209994754536,"(57.557352570987, -1.6)",2
veh1.56,11.668389672947203,"(423.3646055550212, -1.6)",1
veh1.57,15.484331868980702,"(379.95953313837197, -1.6)",4
veh1.58,13.11549171140489,"(206.55945085738173, -1.6)",0
veh1.59,12.316059339146744,"(69.87341191013374, -1.6)",2
veh1.56,11.868163426009094,"(435.23276898103035, -1.6)",1
veh1.57,15.443245136337977,"(395.40277827470993, -1.6)",4
veh1.58,13.68312189952542,"(220.24257275690715, -1.6)",0
veh1.59,12.256598308666293,"(82.13001021880004, -1.6)",2
veh1.56,12.281630224988882,"(447.5143992060192, -1.6)",1
veh1.57,14.9988619483967,"(410.40164022310665, -1.6)",1
veh1.58,13.962077836259985,"(234.20465059316714, -1.6)",0
veh1.59,12.23620647476768,"(94.36621669356772, -1.6)",3
veh1.60,0.0,"(5.1, -1.6)",2
veh1.56,12.214891851691617,"(459.72929105771084, -1.6)",1
veh1.57,15.01659567399944,"(425.4182358971061, -1.6)",1
veh1.58,13.300133593204215,"(247.50478418637135, -1.6)",0
veh1.59,13.04253640441006,"(107.40875309797778, -1.6)",3
veh1.60,2.542959229578264,"(7.642959229578263, -1.6)",2
veh1.56,11.61071368742091,"(471.34000474513175, -1.6)",1
veh1.57,15.67267198413207,"(441.0909078812382, -1.6)",1
veh1.58,12.941200329233675,"(260.445984515605, -1.6)",0
veh1.59,13.03338907317506,"(120.44214217115284, -1.6)",3
veh1.60,3.954783876053989,"(11.597743105632253, -1.6)",2
veh1.56,11.753623715669937,"(483.0936284608017, -1.6)",1
veh1.57,14.488349951107972,"(455.5792578323462, -1.6)",1
veh1.58,13.739864992197386,"(274.1858495078024, -1.6)",0
veh1.59,12.57764539505137,"(133.0197875662042, -1.6)",3
veh1.60,6.512109133950434,"(18.109852239582686, -1.6)",2
veh1.56,11.860620730741037,"(494.9542491915428, -1.6)",1
veh1.57,12.96236727254746,"(468.5416251048936, -1.6)",1
veh1.58,14.003762346446296,"(288.1896118542487, -1.6)",0
veh1.59,13.03586235366078,"(146.05564991986498, -1.6)",3
veh1.60,8.944911093101837,"(27.054763332684523, -1.6)",2
veh1.57,13.963491252040765,"(482.50511635693437, -1.6)",1
veh1.58,13.044681534576943,"(301.2342933888257, -1.6)",4
veh1.59,12.335938612588365,"(158.39158853245334, -1.6)",3
veh1.60,11.255460401042363,"(38.310223733726886, -1.6)",2
veh1.57,15.404391943589474,"(497.90950830052384, -1.6)",1
veh1.58,13.545345111247869,"(314.77963850007353, -1.6)",4
veh1.59,13.436156773131954,"(171.8277453055853, -1.6)",3
veh1.60,13.389189057820476,"(51.69941279154736, -1.6)",2
veh1.58,13.086449680650391,"(327.8660881807239, -1.6)",4
veh1.59,12.26202956659967,"(184.08977487218496, -1.6)",3
veh1.60,14.670078649787634,"(66.36949144133499, -1.6)",2
veh1.58,13.27807731501364,"(341.1441654957376, -1.6)",4
veh1.59,13.457749528025891,"(197.54752440021085, -1.6)",0
veh1.60,14.729974091818026,"(81.09946553315301, -1.6)",2
veh1.58,13.329856165066143,"(354.4740216608037, -1.6)",4
veh1.59,13.373164891551864,"(210.9206892917627, -1.6)",0
veh1.60,13.83014100559189,"(94.9296065387449, -1.6)",3
veh1.58,13.125306841531552,"(367.59932850233525, -1.6)",4
veh1.59,12.942973450997526,"(223.86366274276023, -1.6)",0
veh1.60,14.16996718444529,"(109.09957372319019, -1.6)",3
veh1.61,0.0,"(5.1, -1.6)",2
veh1.58,13.129458849770732,"(380.728787352106, -1.6)",4
veh1.59,12.662273086218775,"(236.52593582897902, -1.6)",0
veh1.60,14.259915667210176,"(123.35948939040037, -1.6)",3
veh1.61,1.318013155995868,"(6.418013155995868, -1.6)",2
veh1.58,13.443388610785613,"(394.17217596289163, -1.6)",4
veh1.59,12.182568061195928,"(248.70850389017494, -1.6)",0
veh1.60,14.087081039204664,"(137.44657042960503, -1.6)",3
veh1.61,2.903114186855964,"(9.321127342851831, -1.6)",2
veh1.58,13.628036558894223,"(407.80021252178585, -1.6)",1
veh1.59,12.937863583357688,"(261.6463674735326, -1.6)",0
veh1.60,14.666686382467327,"(152.11325681207236, -1.6)",3
veh1.61,4.265345091372728,"(13.586472434224559, -1.6)",2
veh1.58,13.583552808371156,"(421.383765330157, -1.6)",1
veh1.59,13.382363865112568,"(275.0287313386452, -1.6)",0
veh1.60,14.68869362591899,"(166.80195043799137, -1.6)",3
veh1.61,6.161595170549116,"(19.748067604773674, -1.6)",2
veh1.58,12.97050872974635,"(434.3542740599034, -1.6)",1
veh1.59,13.275553776330929,"(288.3042851149761, -1.6)",0
veh1.60,14.649030537294625,"(181.450980975286, -1.6)",3
veh1.61,8.449576734332366,"(28.19764433910604, -1.6)",2
veh1.58,13.10796338949424,"(447.4622374493976, -1.6)",1
veh1.59,12.93049220790403,"(301.2347773228801, -1.6)",4
veh1.60,14.225322876285231,"(195.67630385157122, -1.6)",0
veh1.61,10.661422743182628,"(38.85906708228867, -1.6)",2
veh1.58,13.074541760688431,"(460.536779210086, -1.6)",1
veh1.59,13.050073760103116,"(314.2848510829832, -1.6)",4
veh1.60,13.844693415981189,"(209.52099726755242, -1.6)",0
veh1.61,12.302889407402832,"(51.1619564896915, -1.6)",2
veh1.58,13.703576029171952,"(474.24035523925795, -1.6)",1
veh1.59,12.73762029335616,"(327.02247137633935, -1.6)",4
veh1.60,13.868945555571868,"(223.38994282312427, -1.6)",0
veh1.61,13.9719592123758,"(65.1339157020673, -1.6)",2
veh1.58,14.04524975152292,"(488.2856049907809, -1.6)",1
veh1.59,12.984952642705904,"(340.00742401904523, -1.6)",4
veh1.60,13.95458015571016,"(237.34452297883442, -1.6)",0
veh1.61,14.833321422272938,"(79.96723712434024, -1.6)",2
veh1.59,12.640367853439097,"(352.64779187248433, -1.6)",4
veh1.60,14.34386328460782,"(251.6883862634422, -1.6)",0
veh1.61,15.174518719901908,"(95.14175584424216, -1.6)",3
veh1.62,0.0,"(5.1, -1.6)",2
veh1.59,12.889840632009005,"(365.53763250449333, -1.6)",4
veh1.60,13.9810025027687,"(265.66938876621094, -1.6)",0
veh1.61,15.358341347267498,"(110.50009719150965, -1.6)",3
veh1.62,1.441027274611406,"(6.541027274611405, -1.6)",2
veh1.59,13.38842665393153,"(378.92605915842483, -1.6)",4
veh1.60,13.838286976582772,"(279.5076757427937, -1.6)",0
veh1.61,15.38857671597937,"(125.88867390748904, -1.6)",3
veh1.62,3.579726808751002,"(10.120754083362407, -1.6)",2
veh1.59,13.082937061444538,"(392.00899621986935, -1.6)",4
veh1.60,13.827044654727382,"(293.3347203975211, -1.6)",0
veh1.61,14.293982168221492,"(140.18265607571053, -1.6)",3
veh1.62,5.721711918595248,"(15.842466001957652, -1.6)",2
veh1.59,12.644569334394912,"(404.6535655542643, -1.6)",1
veh1.60,14.26551329765602,"(307.6002336951771, -1.6)",4
veh1.61,14.418122810036522,"(154.60077888574705, -1.6)",3
veh1.62,7.693317955080421,"(23.535783957038074, -1.6)",2
veh1.59,12.517561012699884,"(417.1711265669642, -1.6)",1
veh1.60,14.97290631809405,"(322.57314001327114, -1.6)",4
veh1.61,14.5419172732901,"(169.14269615903714, -1.6)",3
veh1.62,9.363346318644474,"(32.89913027568255, -1.6)",2
veh1.59,12.34799419944888,"(429.51912076641304, -1.6)",1
veh1.60,14.67830497107602,"(337.2514449843472, -1.6)",4
veh1.61,15.449942076024245,"(184.5926382350614, -1.6)",3
veh1.62,11.747921110177415,"(44.64705138585997, -1.6)",2
veh1.59,13.000133959141245,"(442.5192547255543, -1.6)",1
veh1.60,14.545786718601764,"(351.797231702949, -1.6)",4
veh1.61,14.721282216049376,"(199.3139204511108, -1.6)",0
veh1.62,13.457276096527943,"(58.10432748238791, -1.6)",2
veh1.59,12.466856403958666,"(454.98611112951295, -1.6)",1
veh1.60,14.336046156796096,"(366.1332778597451, -1.6)",4
veh1.61,14.684475094200687,"(213.99839554531147, -1.6)",0
veh1.62,13.898797945429118,"(72.00312542781703, -1.6)",2
veh1.59,12.708935612167846,"(467.6950467416808, -1.6)",1
veh1.60,14.16872318514756,"(380.3020010448926, -1.6)",4
veh1.61,15.410569128724392,"(229.40896467403587, -1.6)",0
veh1.62,12.965353090555888,"(84.9684785183729, -1.6)",2
veh1.59,12.35374324608842,"(480.0487899877692, -1.6)",1
veh1.60,14.438997720853829,"(394.74099876574644, -1.6)",4
veh1.61,14.899713210509736,"(244.3086778845456, -1.6)",0
veh1.62,13.535348502157737,"(98.50382702053064, -1.6)",3
veh1.63,0.0,"(5.1, -1.6)",2
veh1.59,12.315062717658147,"(492.36385270542735, -1.6)",1
veh1.60,14.514184216802407,"(409.25518298254883, -1.6)",1
veh1.61,15.347053549885397,"(259.655731434431, -1.6)",0
