Vehicle_ID,Cluster,AoN,SoN,SoB,Reputation
veh1.51,4,123,403.6,0.9597877803654303,3.7399793799390437
veh1.52,0,79,394.6,0.9237890079392992,3.1253357275014757
veh1.53,2,34,385.4,0.6407629411711213,2.175119363770421
veh1.50,1,167,411.8,0.8852864768724962,4.208379210664026
veh1.51,4,127,403.6,0.9597877803654303,3.7896364991265616
veh1.52,0,83,394.6,0.9237890079392992,3.174992846688994
veh1.53,2,38,385.4,0.6407629411711213,2.2247764829579393
veh1.50,1,171,411.8,0.8852864768724962,4.258036329851544
veh1.51,4,131,403.6,0.9597877803654303,3.83929361831408
veh1.52,0,87,394.6,0.9237890079392992,3.2246499658765124
veh1.53,3,42,385.4,0.6407629411711213,2.274433602145457
veh1.50,1,175,411.8,0.8852864768724962,4.307693449039062
veh1.51,1,135,403.6,0.9597877803654303,3.8889507375015984
veh1.52,0,91,394.6,0.9237890079392992,3.2743070850640303
veh1.53,3,46,385.4,0.6407629411711213,2.3240907213329756
veh1.54,2,0,376.0,0.9576518916545076,2.144632601525354
veh1.50,1,180,411.8,0.8852864768724962,4.369764848023461
veh1.51,1,140,403.6,0.9597877803654303,3.951022136485996
veh1.52,0,96,394.6,0.9237890079392992,3.3363784840484283
veh1.53,3,51,385.4,0.6407629411711213,2.3861621203173735
veh1.54,2,5,376.0,0.9576518916545076,2.2067040005097516
veh1.50,1,185,411.8,0.8852864768724962,4.431836247007858
veh1.51,1,145,403.6,0.9597877803654303,4.013093535470394
veh1.52,0,101,394.6,0.9237890079392992,3.3984498830328262
veh1.53,3,56,385.4,0.6407629411711213,2.4482335193017715
veh1.54,2,10,376.0,0.9576518916545076,2.2687753994941495
veh1.50,1,190,411.8,0.8852864768724962,4.493907645992257
veh1.51,1,150,403.6,0.9597877803654303,4.075164934454792
veh1.52,0,106,394.6,0.9237890079392992,3.460521282017224
veh1.53,3,61,385.4,0.6407629411711213,2.510304918286169
veh1.54,2,15,376.0,0.9576518916545076,2.3308467984785475
veh1.50,1,195,411.8,0.8852864768724962,4.555979044976654
veh1.51,1,155,403.6,0.9597877803654303,4.137236333439189
veh1.52,0,111,394.6,0.9237890079392992,3.5225926810016217
veh1.53,3,66,385.4,0.6407629411711213,2.572376317270567
veh1.54,2,20,376.0,0.9576518916545076,2.3929181974629454
veh1.50,1,200,411.8,0.8852864768724962,4.618050443961051
veh1.51,1,160,403.6,0.9597877803654303,4.199307732423588
veh1.52,4,116,394.6,0.9237890079392992,3.584664079986019
veh1.53,3,71,385.4,0.6407629411711213,2.6344477162549644
veh1.54,2,25,376.0,0.9576518916545076,2.454989596447343
veh1.50,1,205,411.8,0.8852864768724962,4.68012184294545
veh1.51,1,165,403.6,0.9597877803654303,4.261379131407985
veh1.52,4,121,394.6,0.9237890079392992,3.646735478970417
veh1.53,3,76,385.4,0.6407629411711213,2.6965191152393624
veh1.54,2,30,376.0,0.9576518916545076,2.5170609954317404
veh1.51,1,169,403.6,0.9597877803654303,4.311036250595503
veh1.52,4,125,394.6,0.9237890079392992,3.6963925981579355
veh1.53,0,80,385.4,0.6407629411711213,2.7461762344268807
veh1.54,2,34,376.0,0.9576518916545076,2.566718114619259
veh1.51,1,173,403.6,0.9597877803654303,4.3606933697830215
veh1.52,4,129,394.6,0.9237890079392992,3.746049717345454
veh1.53,0,84,385.4,0.6407629411711213,2.7958333536143987
veh1.54,2,38,376.0,0.9576518916545076,2.616375233806777
veh1.52,4,132,394.6,0.9237890079392992,3.7832925567360927
veh1.53,0,87,385.4,0.6407629411711213,2.8330761930050374
veh1.54,2,41,376.0,0.9576518916545076,2.653618073197416
veh1.52,4,135,394.6,0.9237890079392992,3.820535396126731
veh1.53,0,90,385.4,0.6407629411711213,2.870319032395676
veh1.54,3,44,376.0,0.9576518916545076,2.6908609125880547
veh1.55,2,0,367.0,0.857805638541706,1.992815541604429
veh1.52,4,139,394.6,0.9237890079392992,3.8701925153142493
veh1.53,0,94,385.4,0.6407629411711213,2.9199761515831946
veh1.54,3,48,376.0,0.9576518916545076,2.7405180317755726
veh1.55,2,4,367.0,0.857805638541706,2.0424726607919474
veh1.52,1,143,394.6,0.9237890079392992,3.9198496345017673
veh1.53,0,98,385.4,0.6407629411711213,2.9696332707707125
veh1.54,3,52,376.0,0.9576518916545076,2.790175150963091
veh1.55,2,8,367.0,0.857805638541706,2.0921297799794654
veh1.52,1,147,394.6,0.9237890079392992,3.9695067536892856
veh1.53,0,102,385.4,0.6407629411711213,3.0192903899582304
veh1.54,3,56,376.0,0.9576518916545076,2.839832270150609
veh1.55,2,12,367.0,0.857805638541706,2.1417868991669837
veh1.52,1,151,394.6,0.9237890079392992,4.019163872876804
veh1.53,4,106,385.4,0.6407629411711213,3.0689475091457488
veh1.54,3,60,376.0,0.9576518916545076,2.8894893893381273
veh1.55,2,16,367.0,0.857805638541706,2.1914440183545016
veh1.52,1,155,394.6,0.9237890079392992,4.068820992064323
veh1.53,4,110,385.4,0.6407629411711213,3.118604628333267
veh1.54,3,64,376.0,0.9576518916545076,2.9391465085256456
veh1.55,2,20,367.0,0.857805638541706,2.24110113754202
veh1.52,1,159,394.6,0.9237890079392992,4.11847811125184
veh1.53,4,114,385.4,0.6407629411711213,3.1682617475207855
veh1.54,3,68,376.0,0.9576518916545076,2.988803627713164
veh1.55,2,24,367.0,0.857805638541706,2.2907582567295384
veh1.52,1,163,394.6,0.9237890079392992,4.168135230439359
veh1.53,4,118,385.4,0.6407629411711213,3.217918866708304
veh1.54,3,72,376.0,0.9576518916545076,3.038460746900682
veh1.55,2,28,367.0,0.857805638541706,2.3404153759170567
veh1.52,1,167,394.6,0.9237890079392992,4.217792349626876
veh1.53,4,122,385.4,0.6407629411711213,3.2675759858958218
veh1.54,0,76,376.0,0.9576518916545076,3.0881178660882003
veh1.55,2,32,367.0,0.857805638541706,2.390072495104575
veh1.52,1,171,394.6,0.9237890079392992,4.2674494688143945
veh1.53,4,126,385.4,0.6407629411711213,3.31723310508334
veh1.54,0,80,376.0,0.9576518916545076,3.137774985275718
veh1.55,3,36,367.0,0.857805638541706,2.439729614292093
veh1.53,4,129,385.4,0.6407629411711213,3.3544759444739785
veh1.54,0,83,376.0,0.9576518916545076,3.175017824666357
veh1.55,3,39,367.0,0.857805638541706,2.476972453682732
veh1.56,2,0,359.0,0.8923229006495421,2.0188896395829543
veh1.53,1,133,385.4,0.6407629411711213,3.404133063661497
veh1.54,0,87,376.0,0.9576518916545076,3.2246749438538753
veh1.55,3,43,367.0,0.857805638541706,2.5266295728702497
veh1.56,2,4,359.0,0.8923229006495421,2.0685467587704727
veh1.53,1,137,385.4,0.6407629411711213,3.453790182849015
veh1.54,0,91,376.0,0.9576518916545076,3.2743320630413932
veh1.55,3,47,367.0,0.857805638541706,2.576286692057768
veh1.56,2,8,359.0,0.8923229006495421,2.1182038779579906
veh1.53,1,141,385.4,0.6407629411711213,3.5034473020365335
veh1.54,0,95,376.0,0.9576518916545076,3.3239891822289116
veh1.55,3,51,367.0,0.857805638541706,2.6259438112452864
veh1.56,2,12,359.0,0.8923229006495421,2.167860997145509
veh1.53,1,145,385.4,0.6407629411711213,3.553104421224052
veh1.54,0,99,376.0,0.9576518916545076,3.37364630141643
veh1.55,3,55,367.0,0.857805638541706,2.675600930432805
veh1.56,2,16,359.0,0.8923229006495421,2.217518116333027
veh1.53,1,149,385.4,0.6407629411711213,3.60276154041157
veh1.54,0,103,376.0,0.9576518916545076,3.4233034206039483
veh1.55,3,59,367.0,0.857805638541706,2.725258049620323
veh1.56,2,20,359.0,0.8923229006495421,2.2671752355205452
veh1.53,1,153,385.4,0.6407629411711213,3.6524186595990877
veh1.54,4,107,376.0,0.9576518916545076,3.4729605397914667
veh1.55,3,63,367.0,0.857805638541706,2.774915168807841
veh1.56,2,24,359.0,0.8923229006495421,2.3168323547080636
veh1.53,1,157,385.4,0.6407629411711213,3.702075778786606
veh1.54,4,111,376.0,0.9576518916545076,3.5226176589789846
veh1.55,0,67,367.0,0.857805638541706,2.824572287995359
veh1.56,2,28,359.0,0.8923229006495421,2.366489473895582
veh1.54,4,114,376.0,0.9576518916545076,3.5598604983696234
veh1.55,0,70,367.0,0.857805638541706,2.8618151273859977
veh1.56,2,31,359.0,0.8923229006495421,2.4037323132862203
veh1.54,4,117,376.0,0.9576518916545076,3.5971033377602617
veh1.55,0,73,367.0,0.857805638541706,2.8990579667766365
veh1.56,2,34,359.0,0.8923229006495421,2.440975152676859
veh1.54,4,120,376.0,0.9576518916545076,3.6343461771509005
veh1.55,0,76,367.0,0.857805638541706,2.9363008061672753
veh1.56,3,37,359.0,0.8923229006495421,2.478217992067498
veh1.57,2,0,351.4,0.631418922739575,1.6600160908798802
veh1.54,4,124,376.0,0.9576518916545076,3.684003296338419
veh1.55,0,80,367.0,0.857805638541706,2.9859579253547937
veh1.56,3,41,359.0,0.8923229006495421,2.5278751112550157
veh1.57,2,4,351.4,0.631418922739575,1.7096732100673986
veh1.54,4,128,376.0,0.9576518916545076,3.733660415525937
veh1.55,0,84,367.0,0.857805638541706,3.0356150445423116
veh1.56,3,45,359.0,0.8923229006495421,2.577532230442534
veh1.57,2,8,351.4,0.631418922739575,1.7593303292549167
veh1.54,4,132,376.0,0.9576518916545076,3.7833175347134556
veh1.55,0,88,367.0,0.857805638541706,3.08527216372983
veh1.56,3,49,359.0,0.8923229006495421,2.6271893496300525
veh1.57,2,12,351.4,0.631418922739575,1.8089874484424349
veh1.54,1,136,376.0,0.9576518916545076,3.8329746539009735
veh1.55,0,92,367.0,0.857805638541706,3.134929282917348
veh1.56,3,53,359.0,0.8923229006495421,2.676846468817571
veh1.57,2,16,351.4,0.631418922739575,1.8586445676299532
veh1.54,1,140,376.0,0.9576518916545076,3.8826317730884914
veh1.55,4,96,367.0,0.857805638541706,3.184586402104866
veh1.56,3,57,359.0,0.8923229006495421,2.7265035880050887
veh1.57,2,20,351.4,0.631418922739575,1.9083016868174716
veh1.54,1,144,376.0,0.9576518916545076,3.9322888922760098
veh1.55,4,100,367.0,0.857805638541706,3.2342435212923846
veh1.56,3,61,359.0,0.8923229006495421,2.776160707192607
veh1.57,2,24,351.4,0.631418922739575,1.9579588060049895
veh1.54,1,148,376.0,0.9576518916545076,3.981946011463528
veh1.55,4,104,367.0,0.857805638541706,3.283900640479903
veh1.56,3,65,359.0,0.8923229006495421,2.825817826380125
veh1.57,2,28,351.4,0.631418922739575,2.007615925192508
veh1.54,1,152,376.0,0.9576518916545076,4.031603130651046
veh1.55,4,108,367.0,0.857805638541706,3.3335577596674213
veh1.56,3,69,359.0,0.8923229006495421,2.8754749455676434
veh1.57,2,32,351.4,0.631418922739575,2.0572730443800262
veh1.54,1,156,376.0,0.9576518916545076,4.081260249838564
veh1.55,4,112,367.0,0.857805638541706,3.3832148788549388
veh1.56,0,73,359.0,0.8923229006495421,2.9251320647551617
veh1.57,3,36,351.4,0.631418922739575,2.106930163567544
veh1.54,1,160,376.0,0.9576518916545076,4.130917369026083
veh1.55,4,116,367.0,0.857805638541706,3.432871998042457
veh1.56,0,77,359.0,0.8923229006495421,2.97478918394268
veh1.57,3,40,351.4,0.631418922739575,2.1565872827550625
veh1.58,2,0,343.2,0.9715759830223443,2.084861343369602
veh1.55,4,120,367.0,0.857805638541706,3.4825291172299755
veh1.56,0,81,359.0,0.8923229006495421,3.024446303130198
veh1.57,3,44,351.4,0.631418922739575,2.206244401942581
veh1.58,2,4,343.2,0.9715759830223443,2.1345184625571205
veh1.55,4,124,367.0,0.857805638541706,3.532186236417494
veh1.56,0,85,359.0,0.8923229006495421,3.0741034223177164
veh1.57,3,48,351.4,0.631418922739575,2.255901521130099
veh1.58,2,8,343.2,0.9715759830223443,2.184175581744639
veh1.55,1,128,367.0,0.857805638541706,3.581843355605012
veh1.56,0,89,359.0,0.8923229006495421,3.1237605415052347
veh1.57,3,52,351.4,0.631418922739575,2.305558640317617
veh1.58,2,12,343.2,0.9715759830223443,2.233832700932157
veh1.55,1,132,367.0,0.857805638541706,3.6315004747925306
veh1.56,0,93,359.0,0.8923229006495421,3.1734176606927527
veh1.57,3,56,351.4,0.631418922739575,2.3552157595051355
veh1.58,2,16,343.2,0.9715759830223443,2.283489820119675
veh1.55,1,136,367.0,0.857805638541706,3.681157593980048
veh1.56,0,97,359.0,0.8923229006495421,3.223074779880271
veh1.57,3,60,351.4,0.631418922739575,2.404872878692654
veh1.58,2,20,343.2,0.9715759830223443,2.333146939307193
veh1.55,1,140,367.0,0.857805638541706,3.7308147131675664
veh1.56,0,101,359.0,0.8923229006495421,3.2727318990677894
veh1.57,0,64,351.4,0.631418922739575,2.454529997880172
veh1.58,2,24,343.2,0.9715759830223443,2.3828040584947114
veh1.55,1,144,367.0,0.857805638541706,3.7804718323550848
veh1.56,0,105,359.0,0.8923229006495421,3.3223890182553073
veh1.57,0,68,351.4,0.631418922739575,2.50418711706769
veh1.58,2,28,343.2,0.9715759830223443,2.43246117768223
veh1.55,1,148,367.0,0.857805638541706,3.830128951542603
veh1.56,4,109,359.0,0.8923229006495421,3.3720461374428257
veh1.57,0,72,351.4,0.631418922739575,2.5538442362552085
veh1.58,2,32,343.2,0.9715759830223443,2.482118296869748
veh1.55,1,152,367.0,0.857805638541706,3.8797860707301215
veh1.56,4,113,359.0,0.8923229006495421,3.421703256630344
veh1.57,0,76,351.4,0.631418922739575,2.6035013554427264
veh1.58,2,36,343.2,0.9715759830223443,2.5317754160572665
veh1.56,4,116,359.0,0.8923229006495421,3.4589460960209824
veh1.57,0,79,351.4,0.631418922739575,2.640744194833365
veh1.58,3,39,343.2,0.9715759830223443,2.569018255447905
veh1.59,2,0,335.2,0.7314575978131004,1.7521885540173723
veh1.56,4,120,359.0,0.8923229006495421,3.5086032152085007
veh1.57,0,83,351.4,0.631418922739575,2.6904013140208836
veh1.58,3,43,343.2,0.9715759830223443,2.6186753746354228
veh1.59,2,4,335.2,0.7314575978131004,1.8018456732048906
veh1.56,4,124,359.0,0.8923229006495421,3.558260334396019
veh1.57,0,87,351.4,0.631418922739575,2.7400584332084015
veh1.58,3,47,343.2,0.9715759830223443,2.668332493822941
veh1.59,2,8,335.2,0.7314575978131004,1.8515027923924088
veh1.56,4,128,359.0,0.8923229006495421,3.607917453583537
veh1.57,4,91,351.4,0.631418922739575,2.78971555239592
veh1.58,3,51,343.2,0.9715759830223443,2.7179896130104595
veh1.59,2,12,335.2,0.7314575978131004,1.901159911579927
veh1.56,4,132,359.0,0.8923229006495421,3.6575745727710554
veh1.57,4,95,351.4,0.631418922739575,2.839372671583438
veh1.58,3,55,343.2,0.9715759830223443,2.767646732197978
veh1.59,2,16,335.2,0.7314575978131004,1.9508170307674453
veh1.56,4,136,359.0,0.8923229006495421,3.7072316919585737
veh1.57,4,99,351.4,0.631418922739575,2.889029790770956
veh1.58,3,59,343.2,0.9715759830223443,2.817303851385496
veh1.59,2,20,335.2,0.7314575978131004,2.0004741499549636
veh1.56,1,140,359.0,0.8923229006495421,3.7568888111460916
veh1.57,4,103,351.4,0.631418922739575,2.9386869099584745
veh1.58,3,63,343.2,0.9715759830223443,2.8669609705730146
veh1.59,2,24,335.2,0.7314575978131004,2.0501312691424816
veh1.56,1,144,359.0,0.8923229006495421,3.80654593033361
veh1.57,4,107,351.4,0.631418922739575,2.988344029145993
veh1.58,0,67,343.2,0.9715759830223443,2.916618089760532
veh1.59,2,28,335.2,0.7314575978131004,2.09978838833
veh1.56,1,148,359.0,0.8923229006495421,3.8562030495211284
veh1.57,4,111,351.4,0.631418922739575,3.038001148333511
veh1.58,0,71,343.2,0.9715759830223443,2.9662752089480504
veh1.59,2,32,335.2,0.7314575978131004,2.1494455075175183
veh1.56,1,152,359.0,0.8923229006495421,3.9058601687086463
veh1.57,4,115,351.4,0.631418922739575,3.087658267521029
veh1.58,0,75,343.2,0.9715759830223443,3.0159323281355688
veh1.59,2,36,335.2,0.7314575978131004,2.199102626705036
veh1.56,1,156,359.0,0.8923229006495421,3.9555172878961646
veh1.57,1,119,351.4,0.631418922739575,3.1373153867085475
veh1.58,0,79,343.2,0.9715759830223443,3.065589447323087
veh1.59,3,40,335.2,0.7314575978131004,2.2487597458925546
veh1.60,2,0,327.0,0.5971724163460239,1.5572865919385745
veh1.56,1,161,359.0,0.8923229006495421,4.017588686880563
veh1.57,1,124,351.4,0.631418922739575,3.199386785692945
veh1.58,0,84,343.2,0.9715759830223443,3.127660846307485
veh1.59,3,45,335.2,0.7314575978131004,2.310831144876952
veh1.60,2,5,327.0,0.5971724163460239,1.619357990922972
veh1.56,1,166,359.0,0.8923229006495421,4.07966008586496
veh1.57,1,129,351.4,0.631418922739575,3.261458184677343
veh1.58,0,89,343.2,0.9715759830223443,3.189732245291883
veh1.59,3,50,335.2,0.7314575978131004,2.37290254386135
veh1.60,2,10,327.0,0.5971724163460239,1.68142938990737
veh1.56,1,171,359.0,0.8923229006495421,4.141731484849358
veh1.57,1,134,351.4,0.631418922739575,3.323529583661741
veh1.58,0,94,343.2,0.9715759830223443,3.25180364427628
veh1.59,3,55,335.2,0.7314575978131004,2.434973942845748
veh1.60,2,15,327.0,0.5971724163460239,1.7435007888917677
veh1.56,1,176,359.0,0.8923229006495421,4.203802883833756
veh1.57,1,139,351.4,0.631418922739575,3.385600982646139
veh1.58,0,99,343.2,0.9715759830223443,3.313875043260678
veh1.59,3,60,335.2,0.7314575978131004,2.4970453418301455
veh1.60,2,20,327.0,0.5971724163460239,1.8055721878761655
veh1.57,1,143,351.4,0.631418922739575,3.4352581018336568
veh1.58,4,103,343.2,0.9715759830223443,3.3635321624481964
veh1.59,3,64,335.2,0.7314575978131004,2.546702461017664
veh1.60,2,24,327.0,0.5971724163460239,1.8552293070636836
veh1.57,1,147,351.4,0.631418922739575,3.4849152210211747
veh1.58,4,107,343.2,0.9715759830223443,3.413189281635715
veh1.59,3,68,335.2,0.7314575978131004,2.596359580205182
veh1.60,2,28,327.0,0.5971724163460239,1.904886426251202
veh1.58,4,110,343.2,0.9715759830223443,3.4504321210263535
veh1.59,3,71,335.2,0.7314575978131004,2.6336024195958205
veh1.60,2,31,327.0,0.5971724163460239,1.9421292656418407
veh1.58,4,113,343.2,0.9715759830223443,3.4876749604169923
veh1.59,0,74,335.2,0.7314575978131004,2.6708452589864593
veh1.60,2,34,327.0,0.5971724163460239,1.9793721050324793
veh1.58,4,116,343.2,0.9715759830223443,3.52491779980763
veh1.59,0,77,335.2,0.7314575978131004,2.708088098377098
veh1.60,3,37,327.0,0.5971724163460239,2.016614944423118
veh1.58,4,119,343.2,0.9715759830223443,3.562160639198269
veh1.59,0,80,335.2,0.7314575978131004,2.745330937767737
veh1.60,3,40,327.0,0.5971724163460239,2.053857783813757
veh1.61,2,0,318.8,0.7154233132679133,1.692263627527399
veh1.58,4,123,343.2,0.9715759830223443,3.6118177583857873
veh1.59,0,84,335.2,0.7314575978131004,2.7949880569552548
veh1.60,3,44,327.0,0.5971724163460239,2.103514903001275
veh1.61,2,4,318.8,0.7154233132679133,1.7419207467149174
veh1.58,4,127,343.2,0.9715759830223443,3.6614748775733057
veh1.59,0,88,335.2,0.7314575978131004,2.844645176142773
veh1.60,3,48,327.0,0.5971724163460239,2.1531720221887927
veh1.61,2,8,318.8,0.7154233132679133,1.7915778659024353
veh1.58,1,131,343.2,0.9715759830223443,3.711131996760824
veh1.59,0,92,335.2,0.7314575978131004,2.8943022953302915
veh1.60,3,52,327.0,0.5971724163460239,2.202829141376311
veh1.61,2,12,318.8,0.7154233132679133,1.8412349850899536
veh1.58,1,135,343.2,0.9715759830223443,3.7607891159483424
veh1.59,0,96,335.2,0.7314575978131004,2.9439594145178094
veh1.60,3,56,327.0,0.5971724163460239,2.2524862605638294
veh1.61,2,16,318.8,0.7154233132679133,1.890892104277472
veh1.58,1,139,343.2,0.9715759830223443,3.810446235135861
veh1.59,0,100,335.2,0.7314575978131004,2.9936165337053278
veh1.60,3,60,327.0,0.5971724163460239,2.3021433797513478
veh1.61,2,20,318.8,0.7154233132679133,1.9405492234649901
veh1.58,1,143,343.2,0.9715759830223443,3.8601033543233783
veh1.59,4,104,335.2,0.7314575978131004,3.0432736528928457
veh1.60,0,64,327.0,0.5971724163460239,2.351800498938866
veh1.61,2,24,318.8,0.7154233132679133,1.9902063426525083
veh1.58,1,147,343.2,0.9715759830223443,3.9097604735108966
veh1.59,4,108,335.2,0.7314575978131004,3.092930772080364
veh1.60,0,68,327.0,0.5971724163460239,2.4014576181263845
veh1.61,2,28,318.8,0.7154233132679133,2.039863461840026
veh1.58,1,151,343.2,0.9715759830223443,3.959417592698415
veh1.59,4,112,335.2,0.7314575978131004,3.1425878912678824
veh1.60,0,72,327.0,0.5971724163460239,2.4511147373139024
veh1.61,2,32,318.8,0.7154233132679133,2.0895205810275446
veh1.58,1,155,343.2,0.9715759830223443,4.009074711885933
veh1.59,4,116,335.2,0.7314575978131004,3.1922450104554008
veh1.60,0,76,327.0,0.5971724163460239,2.5007718565014203
veh1.61,2,36,318.8,0.7154233132679133,2.139177700215063
veh1.59,4,119,335.2,0.7314575978131004,3.2294878498460395
veh1.60,0,79,327.0,0.5971724163460239,2.538014695892059
veh1.61,3,39,318.8,0.7154233132679133,2.1764205396057017
veh1.62,2,0,310.8,0.8876006871337803,1.8981582880776138
veh1.59,4,123,335.2,0.7314575978131004,3.2791449690335575
veh1.60,0,83,327.0,0.5971724163460239,2.5876718150795774
veh1.61,3,43,318.8,0.7154233132679133,2.22607765879322
veh1.62,2,4,310.8,0.8876006871337803,1.9478154072651321
veh1.59,4,127,335.2,0.7314575978131004,3.3288020882210754
veh1.60,0,87,327.0,0.5971724163460239,2.637328934267096
veh1.61,3,47,318.8,0.7154233132679133,2.2757347779807384
veh1.62,2,8,310.8,0.8876006871337803,1.9974725264526503
veh1.59,4,131,335.2,0.7314575978131004,3.3784592074085937
veh1.60,0,91,327.0,0.5971724163460239,2.686986053454614
veh1.61,3,51,318.8,0.7154233132679133,2.325391897168256
veh1.62,2,12,310.8,0.8876006871337803,2.0471296456401684
veh1.59,1,135,335.2,0.7314575978131004,3.428116326596112
veh1.60,4,95,327.0,0.5971724163460239,2.7366431726421325
veh1.61,3,55,318.8,0.7154233132679133,2.3750490163557743
veh1.62,2,16,310.8,0.8876006871337803,2.0967867648276868
veh1.59,1,139,335.2,0.7314575978131004,3.4777734457836305
veh1.60,4,99,327.0,0.5971724163460239,2.78630029182965
veh1.61,3,59,318.8,0.7154233132679133,2.4247061355432926
veh1.62,2,20,310.8,0.8876006871337803,2.1464438840152047
veh1.59,1,143,335.2,0.7314575978131004,3.527430564971149
veh1.60,4,103,327.0,0.5971724163460239,2.8359574110171684
veh1.61,3,63,318.8,0.7154233132679133,2.474363254730811
veh1.62,2,24,310.8,0.8876006871337803,2.196101003202723
veh1.59,1,147,335.2,0.7314575978131004,3.5770876841586667
veh1.60,4,107,327.0,0.5971724163460239,2.8856145302046867
veh1.61,0,67,318.8,0.7154233132679133,2.5240203739183293
veh1.62,2,28,310.8,0.8876006871337803,2.2457581223902414
veh1.59,1,151,335.2,0.7314575978131004,3.626744803346185
veh1.60,4,111,327.0,0.5971724163460239,2.935271649392205
veh1.61,0,71,318.8,0.7154233132679133,2.5736774931058477
veh1.62,2,32,310.8,0.8876006871337803,2.29541524157776
veh1.59,1,155,335.2,0.7314575978131004,3.676401922533703
veh1.60,4,115,327.0,0.5971724163460239,2.9849287685797234
veh1.61,0,75,318.8,0.7154233132679133,2.6233346122933656
veh1.62,2,36,310.8,0.8876006871337803,2.345072360765278
veh1.59,1,159,335.2,0.7314575978131004,3.7260590417212214
veh1.60,4,119,327.0,0.5971724163460239,3.034585887767242
veh1.61,0,79,318.8,0.7154233132679133,2.6729917314808835
veh1.62,3,40,310.8,0.8876006871337803,2.394729479952796
veh1.63,2,0,302.6,0.8037059663961039,1.769079612649451
veh1.59,1,164,335.2,0.7314575978131004,3.7881304407056193
veh1.60,1,124,327.0,0.5971724163460239,3.096657286751639
veh1.61,0,84,318.8,0.7154233132679133,2.7350631304652815
veh1.62,3,45,310.8,0.8876006871337803,2.4568008789371936
veh1.63,2,5,302.6,0.8037059663961039,1.8311510116338487
veh1.60,1,128,327.0,0.5971724163460239,3.1463144059391572
veh1.61,0,88,318.8,0.7154233132679133,2.7847202496528
veh1.62,3,49,310.8,0.8876006871337803,2.506457998124712
veh1.63,2,9,302.6,0.8037059663961039,1.880808130821367
veh1.60,1,132,327.0,0.5971724163460239,3.1959715251266756
veh1.61,0,92,318.8,0.7154233132679133,2.834377368840318
veh1.62,3,53,310.8,0.8876006871337803,2.5561151173122303
veh1.63,2,13,302.6,0.8037059663961039,1.9304652500088852
veh1.60,1,136,327.0,0.5971724163460239,3.245628644314194
veh1.61,4,96,318.8,0.7154233132679133,2.884034488027836
veh1.62,3,57,310.8,0.8876006871337803,2.6057722364997487
veh1.63,2,17,302.6,0.8037059663961039,1.9801223691964034
veh1.60,1,140,327.0,0.5971724163460239,3.2952857635017123
veh1.61,4,100,318.8,0.7154233132679133,2.9336916072153545
veh1.62,3,61,310.8,0.8876006871337803,2.655429355687267
veh1.63,2,21,302.6,0.8037059663961039,2.0297794883839217
veh1.60,1,144,327.0,0.5971724163460239,3.3449428826892307
veh1.61,4,104,318.8,0.7154233132679133,2.9833487264028724
veh1.62,3,65,310.8,0.8876006871337803,2.705086474874785
veh1.63,2,25,302.6,0.8037059663961039,2.0794366075714397
veh1.60,1,148,327.0,0.5971724163460239,3.394600001876748
veh1.61,4,108,318.8,0.7154233132679133,3.0330058455903908
veh1.62,3,69,310.8,0.8876006871337803,2.754743594062303
veh1.63,2,29,302.6,0.8037059663961039,2.129093726758958
veh1.61,4,111,318.8,0.7154233132679133,3.0702486849810295
veh1.62,0,72,310.8,0.8876006871337803,2.7919864334529416
veh1.63,2,32,302.6,0.8037059663961039,2.166336566149597
veh1.61,4,114,318.8,0.7154233132679133,3.1074915243716683
veh1.62,0,75,310.8,0.8876006871337803,2.8292292728435804
veh1.63,2,35,302.6,0.8037059663961039,2.2035794055402356
veh1.61,4,117,318.8,0.7154233132679133,3.144734363762307
veh1.62,0,78,310.8,0.8876006871337803,2.866472112234219
veh1.63,3,38,302.6,0.8037059663961039,2.2408222449308743
veh1.64,2,0,294.8,0.7685659453121411,1.7046382160855706
veh1.61,1,121,318.8,0.7154233132679133,3.1943914829498254
veh1.62,0,82,310.8,0.8876006871337803,2.9161292314217375
veh1.63,3,42,302.6,0.8037059663961039,2.2904793641183923
veh1.64,2,4,294.8,0.7685659453121411,1.7542953352730888
veh1.61,1,125,318.8,0.7154233132679133,3.244048602137344
veh1.62,0,86,310.8,0.8876006871337803,2.965786350609256
veh1.63,3,46,302.6,0.8037059663961039,2.34013648330591
veh1.64,2,8,294.8,0.7685659453121411,1.8039524544606071
veh1.61,1,129,318.8,0.7154233132679133,3.2937057213248613
veh1.62,0,90,310.8,0.8876006871337803,3.0154434697967734
veh1.63,3,50,302.6,0.8037059663961039,2.3897936024934285
veh1.64,2,12,294.8,0.7685659453121411,1.8536095736481253
veh1.61,1,133,318.8,0.7154233132679133,3.3433628405123796
veh1.62,0,94,310.8,0.8876006871337803,3.0651005889842917
veh1.63,3,54,302.6,0.8037059663961039,2.439450721680947
veh1.64,2,16,294.8,0.7685659453121411,1.9032666928356434
veh1.61,1,137,318.8,0.7154233132679133,3.393019959699898
veh1.62,4,98,310.8,0.8876006871337803,3.11475770817181
veh1.63,3,58,302.6,0.8037059663961039,2.4891078408684653
veh1.64,2,20,294.8,0.7685659453121411,1.9529238120231618
veh1.61,1,141,318.8,0.7154233132679133,3.4426770788874164
veh1.62,4,102,310.8,0.8876006871337803,3.1644148273593284
veh1.63,3,62,302.6,0.8037059663961039,2.5387649600559836
